Role,word,frequency,compound
author,hoarding,1,-0.5859
author,condemned,1,-0.6369
author,blinkered,1,-0.5859
author,bastardized,1,-0.6369
author,tragically,1,-0.6808
author,overeating,1,-0.5859
author,dictatorship,1,-0.6369
author,unaccepted,5,-0.5859
author,ambitiousness,2,0.5267
author,resigned,2,-0.5267
author,ragged,3,-0.5267
author,ideals,1,0.5859
author,maddening,1,-0.6369
author,thanksgiving,1,0.5859
author,refresher,1,0.3818
author,proscribed,5,-0.6369
author,lawsuit,2,-0.5267
author,realness,1,0.3818
author,teeming,1,0.5859
author,brutally,1,-0.6369
author,dissemble,1,-0.5267
author,dishearteningly,1,-0.6369
author,homelessness,7,-0.6369
author,jealousy,1,-0.6369
author,unfitness,3,-0.6369
author,meditation,2,0.5267
author,flunk,1,-0.6369
author,intoxicate,2,0.29600000000000004
author,unsatisfyingly,2,-0.5859
author,mystical,2,0.29600000000000004
author,lingerer,4,-0.3818
author,peculation,1,-0.6369
author,harmonising,1,0.3818
author,lukewarm,1,-0.3818
author,hygienic,3,0.3818
author,inedible,1,-0.6369
author,miserably,3,-0.6369
author,uncanny,3,-0.29600000000000004
author,forestalled,1,-0.29600000000000004
author,consensual,2,0.29600000000000004
author,overspeculation,2,-0.5859
author,quarrel,5,-0.5859
author,shamed,2,-0.6369
author,piqued,3,0.3818
author,vexation,17,-0.5859
author,thirst,4,-0.29600000000000004
author,rally,2,0.3818
author,conquer,5,0.5267
author,pushy,1,-0.5859
author,bluster,2,-0.5267
author,outlived,1,-0.29600000000000004
author,spineless,2,-0.6369
author,blithely,1,-0.29600000000000004
author,embellishment,1,-0.3818
author,foolproof,2,0.5859
author,spirituality,1,0.3818
author,hostility,6,-0.6369
author,poacher,1,-0.6369
author,persecuted,1,-0.6369
author,patronize,1,-0.5267
author,revenge,1,-0.6369
author,vengeance,1,-0.6369
author,overpowered,1,-0.5859
author,innovates,2,0.5859
author,gouging,1,-0.6369
author,loathed,1,-0.6808
author,heresy,1,-0.6369
author,mistranslation,4,-0.5859
author,toughen,4,-0.2023
author,disfigured,1,-0.6369
author,diversionary,13,-0.5267
author,scandal,2,-0.6369
author,bulletproof,1,0.29600000000000004
author,impeachment,1,-0.5267
author,slur,1,-0.6369
author,animus,1,-0.5859
author,unprincipled,1,-0.6369
author,remedial,2,-0.3818
author,offended,5,-0.5859
author,thwarted,5,-0.5859
author,hesitating,4,-0.3818
author,egotistical,5,-0.6369
author,plunges,1,-0.5859
author,glimmer,1,0.29600000000000004
author,fiery,1,0.3818
author,congenial,4,0.5859
author,masculine,5,0.2023
author,feminine,5,0.2023
author,perpetrator,61,-0.6369
author,conciliate,4,0.3818
author,ransacker,1,-0.6369
author,heinous,1,-0.6808
author,imposter,2,-0.5859
author,inexcusably,1,-0.6369
author,narcissism,2,-0.6369
author,protests,1,-0.3818
author,uneasiness,2,-0.5859
author,mutilation,2,-0.6808
author,vow,1,0.3818
author,restorable,2,0.3818
author,endangers,1,-0.6369
author,manic,9,-0.6369
author,glossy,3,0.29600000000000004
author,breakups,1,-0.6369
author,compulsion,2,-0.5859
author,collegiality,2,0.5859
author,prejudice,6,-0.6369
author,quagmire,2,-0.5859
author,miscalculations,1,-0.5859
author,breathtaking,1,0.6369
author,uselessly,1,-0.6369
author,recanted,1,-0.5859
author,onerousness,1,-0.6369
author,subterfuges,1,-0.5859
author,aggressor,4,-0.6369
author,usurps,1,-0.6369
author,traumatized,1,-0.6369
author,derision,1,-0.6369
author,consummate,1,0.6369
author,befuddled,2,-0.5267
author,puny,1,-0.5859
author,placate,3,-0.29600000000000004
author,lifeless,1,-0.6369
author,griping,1,-0.5859
author,regretted,1,-0.5859
author,untreatable,5,-0.6369
author,rosier,2,0.3818
author,tellingly,3,-0.29600000000000004
author,fatness,3,-0.3818
author,stung,1,-0.5267
author,bounty,4,0.5267
author,limelight,1,0.29600000000000004
author,overexpose,4,-0.5267
author,erudite,1,0.6369
author,deleteriously,5,-0.6369
author,abandons,2,-0.6369
author,trivializes,2,-0.6369
author,delusional,1,-0.6369
author,besmirch,1,-0.6369
author,disapproves,2,-0.5859
author,imaginations,1,0.29600000000000004
author,grimmer,2,-0.6369
author,pressurizes,1,-0.5859
author,placid,1,0.3818
author,candidness,1,0.3818
author,reforest,1,0.5859
author,supporters,13,0.3818
author,woes,1,-0.6369
author,cagey,1,-0.3818
author,epitomizes,1,0.5859
author,disheartening,1,-0.6369
author,malady,1,-0.5859
author,concocted,1,-0.5267
author,whim,2,-0.5267
author,battling,1,-0.3818
author,rootless,1,-0.5267
author,inebriation,2,-0.6369
author,fascinatingly,2,0.6369
author,inelegantly,1,-0.5267
author,luckiness,1,0.3818
author,paradise,4,0.6369
author,taunting,1,-0.6369
author,honorable,2,0.6369
author,crescendo,23,0.3818
author,glamorous,2,0.5859
author,pretension,39,-0.5859
author,pretensions,1,-0.5859
author,confessed,5,-0.5267
author,unintelligent,1,-0.6369
author,assimilative,2,0.2023
author,parochialism,1,-0.5859
author,beneficiary,7,0.5267
author,extravagant,1,-0.5267
author,condone,1,-0.5859
author,shattered,2,-0.6369
author,forbearance,2,0.3818
author,profited,3,0.29600000000000004
author,obsessively,1,-0.5267
author,hangover,1,-0.5859
author,seasoned,2,0.5267
author,alienating,2,-0.6369
author,oppress,1,-0.6369
author,homeland,1,0.5267
author,prank,2,-0.3818
author,misdirect,1,-0.5267
author,unhealed,1,-0.6369
author,preciousness,2,0.3818
author,edification,3,0.5267
author,tingling,2,0.2023
author,fiasco,2,-0.6369
author,acquiesce,2,-0.29600000000000004
author,sane,13,0.3818
author,calmed,2,0.3818
author,laud,3,0.6369
author,overconcern,1,-0.5859
author,cacophony,1,-0.6369
author,proudly,1,0.5859
author,powerhouse,3,0.5859
author,trite,1,-0.5859
author,impatience,2,-0.5859
author,heroically,2,0.6369
author,confute,2,-0.5267
author,foundering,7,-0.5859
author,welcomes,2,0.5267
author,touts,1,-0.5859
author,ovation,1,0.6369
author,predilection,3,0.29600000000000004
author,misspeak,1,-0.3818
author,unjustifiable,2,-0.6369
author,adventurous,2,0.5859
author,epochal,4,0.6369
author,healer,2,0.5859
author,sobs,1,-0.6369
author,perversely,1,-0.6369
author,fruitlessly,1,-0.6369
author,mirth,2,0.5859
author,mingled,6,0.2023
author,perfectness,1,0.6369
author,sufferers,1,-0.6369
author,scorch,1,-0.5859
author,condolences,1,-0.6369
author,alienated,1,-0.6369
author,boasted,1,-0.5267
author,whisper,6,-0.29600000000000004
author,restful,1,0.3818
author,haine,3,-0.6369
author,bragging,1,-0.5859
author,malice,1,-0.6808
author,humbleness,1,0.5267
author,tortured,2,-0.6808
author,patriotic,1,0.5859
author,appeases,1,-0.29600000000000004
author,debunk,2,-0.5267
author,precariously,2,-0.5267
author,strident,5,-0.5859
author,voguish,1,0.3818
author,effectual,2,0.5267
author,subverting,1,-0.5267
author,enviously,1,-0.5859
author,racist,3,-0.6808
author,easygoing,4,0.5267
author,foolishly,1,-0.6369
author,famed,4,0.5267
author,villains,1,-0.6369
author,unnerved,1,-0.5859
author,whetted,1,0.29600000000000004
author,complains,2,-0.5267
author,stampede,1,-0.6369
author,pauper,1,-0.6369
author,speedily,3,0.29600000000000004
author,criticising,5,-0.5859
author,bravely,2,0.5859
author,felice,1,0.6369
author,offend,4,-0.5859
author,chagrin,2,-0.5859
author,flinch,1,-0.5267
author,despise,1,-0.6808
author,galling,1,-0.6369
author,desiring,2,0.3818
author,counterattack,1,-0.29600000000000004
author,wildest,1,0.2023
author,philanthropist,1,0.6369
author,starves,1,-0.6369
author,hearty,1,0.5859
author,gladden,1,0.5267
author,forbade,1,-0.6369
author,repatriation,1,0.29600000000000004
author,postcolonial,1,0.2023
author,reprisal,1,-0.6369
author,settler,4,-0.29600000000000004
author,unwillingly,1,-0.5267
author,surrender,1,-0.6369
author,truce,1,-0.2023
author,motherhood,1,0.5859
author,pallor,10,-0.5267
author,tumult,2,-0.5859
author,maldeveloped,1,-0.6369
author,angriness,1,-0.5859
author,coveted,2,0.5859
author,grievous,1,-0.6369
author,teamwork,1,0.5859
author,frantic,1,-0.6369
author,overburdened,1,-0.6369
author,sportive,1,0.3818
author,temperament,1,0.2023
author,sickly,1,-0.5859
author,delicacy,1,0.3818
author,kindled,9,0.2023
author,debase,2,-0.6369
author,gravest,1,-0.6369
author,conquests,1,0.2023
author,dictatorial,1,-0.6369
author,aberrance,2,-0.5859
author,fabricators,2,-0.6369
author,devastate,4,-0.6808
author,pluck,1,0.29600000000000004
author,accused,1,-0.6369
author,jeopardized,2,-0.5859
author,therapists,6,0.29600000000000004
author,gratifications,1,0.5267
author,scoffed,2,-0.5859
author,polemic,2,-0.5267
author,inquisitive,2,0.5859
author,crudeness,2,-0.6369
author,catatonic,1,-0.6369
author,arduously,1,-0.5267
author,mania,1,-0.6369
author,phobia,1,-0.6369
author,agoraphobia,1,-0.6369
author,employable,1,0.5267
author,psychotherapy,2,0.5267
author,waster,1,-0.6369
author,swindle,1,-0.6808
author,condescending,3,-0.6369
author,fatherhood,2,0.5267
author,acknowleged,1,0.3818
author,musing,2,0.2023
author,leery,1,-0.5267
author,perished,5,-0.6369
author,flinching,1,-0.5267
author,foiled,2,-0.5267
author,sighs,5,-0.3818
author,gasping,1,-0.5267
author,appreciatively,2,0.5859
author,misjudgement,1,-0.5859
author,stubbornly,2,-0.5267
author,upswing,2,0.3818
author,derogative,1,-0.6369
author,spying,1,-0.6369
author,secrecy,15,-0.5859
author,futuristic,2,0.5267
author,unworkable,4,-0.6369
author,ambience,1,0.3818
author,embellished,1,-0.3818
author,affectation,1,-0.5859
author,deprivations,2,-0.6369
author,blunders,1,-0.6369
author,diplomacy,4,0.29600000000000004
author,unrefreshing,2,-0.5859
author,memoirs,1,0.2023
author,spectacle,2,-0.29600000000000004
author,speechless,7,-0.5859
author,stingy,3,-0.6369
author,insidious,3,-0.6369
author,pleasurable,3,0.5859
author,stamina,1,0.3818
author,prettier,1,0.3818
author,bewildered,2,-0.5267
author,shameless,1,-0.6808
author,reawakening,1,0.5267
author,nerd,1,-0.29600000000000004
author,fatefully,1,-0.29600000000000004
author,buoyantly,1,0.5859
author,thrifty,3,0.5267
author,greediness,3,-0.6369
author,toppling,1,-0.5859
author,admirative,2,0.5859
author,compulsivity,13,-0.5267
author,ambivalence,5,-0.29600000000000004
author,expedience,2,-0.29600000000000004
author,denier,2,-0.6369
author,superstar,1,0.5859
author,incomprehensibility,1,-0.6369
author,forger,5,-0.6369
author,politeness,2,0.5267
author,groundless,1,-0.6369
author,trustless,1,-0.5859
author,dissuade,3,-0.5267
author,superficiality,2,-0.6369
author,backwater,2,-0.5859
author,arrogance,2,-0.6369
author,smash,7,-0.3818
author,nonpareil,2,0.6369
author,resign,1,-0.5859
author,misconduct,2,-0.6369
author,wastage,28,-0.5859
author,courageous,2,0.6369
author,dieters,1,-0.29600000000000004
author,vindicate,3,0.5859
author,diffident,1,-0.5267
author,fierce,8,-0.5267
author,contentment,1,0.5859
author,scorn,1,-0.6369
author,uncompromising,1,-0.29600000000000004
author,spartan,4,-0.29600000000000004
author,formidably,3,0.3818
author,optimist,3,0.5859
author,forwardness,1,0.29600000000000004
author,disrespect,3,-0.6369
author,outlandish,1,-0.5859
author,amicably,1,0.5267
author,edified,1,0.5859
author,quitting,4,-0.5859
author,unemployment,5,-0.6369
author,persecuting,1,-0.6369
author,contempt,4,-0.6369
author,amusement,4,0.5267
author,terror,6,-0.6808
author,melancholy,2,-0.5859
author,ruminative,1,-0.5859
author,dangerousness,1,-0.6369
author,predacity,1,-0.6369
author,thrills,1,0.5859
author,misfortunes,1,-0.6369
author,sophism,1,-0.5267
author,exhaustingly,1,-0.6369
author,risked,5,-0.3818
author,infructuous,1,-0.5859
author,entrap,1,-0.6369
author,haunting,1,-0.5859
author,antagonised,1,-0.5859
author,celebrates,1,0.6369
author,bores,11,-0.5859
author,abuser,1,-0.6808
author,vigorousness,2,0.5267
author,exodus,1,-0.6369
author,dysphoria,19,-0.6369
author,queer,3,0.2023
author,mischaracterization,1,-0.5859
author,altercation,1,-0.6369
author,dignity,2,0.5859
author,lifeline,2,0.5267
author,discomposure,2,-0.5267
author,veiled,2,-0.3818
author,disingenuousness,1,-0.6369
author,disincentive,4,-0.5267
author,pleasured,2,0.5859
author,mordant,1,-0.5267
author,startlingly,2,-0.3818
author,reinfect,2,-0.5859
author,unstoppable,1,0.6369
author,fruitfulness,1,0.5859
author,deadlines,3,-0.3818
author,naughty,1,-0.5267
author,emotivity,1,0.2023
author,puppy,1,0.5859
author,dwindles,1,-0.5859
author,derogatory,4,-0.6369
author,conciliatory,1,0.5267
author,stardom,1,0.5859
author,suicides,4,-0.6808
author,placated,1,-0.29600000000000004
author,agreeableness,2,0.3818
author,pamper,87,0.3818
author,insurgence,4,-0.5267
author,abusively,1,-0.6369
author,laxity,1,-0.5859
author,resurrecting,2,0.3818
author,robbed,1,-0.6369
author,fuerte,1,0.3818
author,tricked,1,-0.6369
author,anemic,9,-0.5859
author,tamper,1,-0.6369
author,secluded,3,-0.29600000000000004
author,seclusion,1,-0.3818
author,filcher,3,-0.5859
author,tasty,1,0.5267
author,saintly,1,0.6369
author,martyr,1,-0.5859
author,bettering,1,0.3818
author,egotistic,1,-0.6369
author,hurtful,1,-0.6369
author,caustic,1,-0.6369
author,wreck,1,-0.6369
author,unrigorous,1,-0.6369
author,exhaustions,1,-0.5859
author,reproach,3,-0.6369
author,dissidence,1,-0.5267
author,bravery,1,0.6369
author,denounce,1,-0.6369
author,empathetic,2,0.6369
author,bribe,1,-0.6808
author,dishonesty,4,-0.6369
author,cheats,1,-0.6369
author,ornate,1,-0.29600000000000004
author,enthusiast,1,0.5859
author,misapply,1,-0.5859
author,harangue,1,-0.6369
author,admires,1,0.6369
author,eerie,1,-0.5859
author,proscription,1,-0.6369
author,nimble,1,0.5267
author,mocks,1,-0.6369
author,rousing,3,0.5859
author,tremble,1,-0.5267
author,publicize,3,0.2023
author,breathlessness,1,-0.5859
author,mishandle,1,-0.5859
author,murkiness,2,-0.5859
author,championship,1,0.5859
author,juiciness,1,0.3818
author,berate,2,-0.6369
author,traditionalists,1,-0.29600000000000004
author,luckier,1,0.3818
author,screaming,1,-0.5859
author,nobly,1,0.5859
author,debilitated,1,-0.6369
author,idealising,1,0.3818
author,mayhem,1,-0.6369
author,disheartened,1,-0.5859
author,skilfully,1,0.5267
author,deride,1,-0.6369
author,astonishment,3,0.5859
author,rebuke,1,-0.6369
author,upstanding,1,0.5859
author,meditating,1,0.3818
author,titters,2,-0.29600000000000004
author,overcrowdedness,1,-0.6369
author,cheerfully,1,0.5859
author,conscience,3,0.3818
author,austere,3,-0.5859
author,gingerly,1,0.2023
author,overdo,2,-0.3818
author,unhelpfully,1,-0.5859
author,slumped,1,-0.5859
author,smuggled,1,-0.6369
author,sympathizing,1,0.3818
author,garish,2,-0.6369
author,damagingly,2,-0.6369
author,immaturely,1,-0.5859
author,nosey,1,-0.5859
author,spender,1,-0.29600000000000004
author,pleasurably,1,0.5859
author,contented,2,0.5859
author,ineptly,1,-0.6369
author,hollowness,4,-0.5859
author,endlessly,4,0.2023
author,memento,1,0.2023
author,scary,3,-0.6369
author,expectant,1,0.5267
author,discourteous,3,-0.5859
author,braving,1,0.5267
author,forgives,1,0.5267
author,dramatics,1,-0.29600000000000004
author,bubbly,3,0.5859
author,bristling,1,-0.5267
author,wasteland,1,-0.5859
author,revigorate,1,0.5267
author,chic,2,0.3818
author,assertively,1,0.3818
author,sabotage,1,-0.6369
author,trounce,1,-0.5859
author,gentleness,4,0.5859
author,defensiveness,3,-0.5859
author,docile,3,0.3818
author,protestations,1,-0.29600000000000004
author,bonanza,1,0.5859
author,honourable,1,0.5859
author,noncompliance,4,-0.5859
author,injustices,1,-0.6369
author,earthlike,1,0.3818
author,misstate,2,-0.5267
author,chiding,2,-0.5859
author,urgings,1,-0.29600000000000004
author,innovatory,1,0.5859
author,destructiveness,1,-0.6369
author,celebration,2,0.5859
author,intrepid,1,0.5859
author,comeback,1,0.5267
author,faltered,1,-0.5267
author,bitterness,4,-0.6369
author,nativist,1,-0.5267
author,outdo,1,0.29600000000000004
author,conspires,1,-0.6369
author,lamentable,1,-0.6369
author,overconservative,1,-0.5859
author,frowned,2,-0.5267
author,supremacy,2,-0.6369
author,denies,1,-0.5267
author,simony,4,-0.6369
author,exude,1,0.3818
author,magnanimous,1,0.6369
author,ugh,1,-0.6369
author,culpable,1,-0.6369
author,pretended,1,-0.5267
author,talkative,2,-0.29600000000000004
author,aggressors,2,-0.6369
author,prodigy,4,0.6369
author,smashing,2,0.5859
author,infringe,2,-0.5859
author,trustworthily,1,0.5859
author,coolness,1,0.29600000000000004
author,lulls,1,-0.29600000000000004
author,audacious,2,0.5859
author,raged,1,-0.6369
author,perfunctory,2,-0.5859
author,feigning,1,-0.5859
author,lured,1,-0.5859
author,glorified,1,-0.29600000000000004
author,empathically,1,0.5859
author,unhappiness,2,-0.5859
author,dislikes,1,-0.5267
author,misleadingness,1,-0.5859
author,mystic,1,0.2023
author,vagarious,1,-0.3818
author,disparages,1,-0.6369
author,inauspicious,1,-0.6369
author,unscrupulous,3,-0.6369
author,soothing,1,0.5859
author,loveless,2,-0.6369
author,matureness,1,0.5267
author,overexertion,1,-0.5859
author,purgatory,1,-0.5859
author,aching,1,-0.5267
author,malignance,1,-0.6369
author,unendurable,1,-0.6808
author,fathead,1,-0.6369
author,grieves,2,-0.6369
author,tame,4,0.29600000000000004
author,hail,10,0.29600000000000004
author,gameful,1,0.3818
author,overcooked,1,-0.5267
author,despotic,1,-0.6369
author,embroiled,1,-0.5859
author,tenderness,3,0.5859
author,conspiracy,2,-0.6369
author,applauds,2,0.5859
author,battered,3,-0.6369
author,goddess,1,0.5859
author,reunions,1,0.5267
author,benignly,1,0.3818
author,pounding,1,-0.3818
author,triumphant,2,0.6369
author,heartwarming,1,0.6369
author,nakedness,1,-0.5267
author,legitimize,1,0.2023
author,nicety,1,0.29600000000000004
author,soiled,2,-0.5859
author,absolutist,1,-0.5267
author,underrated,1,0.3818
author,premonitory,1,-0.29600000000000004
author,overcharge,1,-0.6369
author,lovers,1,0.5267
author,impotence,2,-0.6369
author,outmoded,4,-0.6369
author,maliciously,1,-0.6808
author,portent,1,-0.5267
author,cataclysmic,1,-0.6808
author,folly,1,-0.6369
author,inadaptable,1,-0.6369
author,ungenerous,1,-0.5859
author,impertinent,2,-0.5859
author,ethereal,3,0.5859
author,hardiness,1,0.5859
author,bearable,1,0.29600000000000004
author,confided,1,0.2023
author,distractingly,1,-0.5267
author,memoir,1,0.2023
author,perspicacious,2,0.5859
author,monsters,1,-0.6369
author,deceit,1,-0.6369
author,dreamed,1,0.3818
author,rewardingly,2,0.5267
author,lecher,4,-0.6369
author,appalling,1,-0.6808
author,impoverishment,1,-0.6369
author,unbothered,1,0.2023
author,absurdity,1,-0.6369
author,infuriating,1,-0.6808
author,detainment,2,-0.6369
